,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
8,5f591ab21034572e668817bb,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599675058228.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,Pi,C,5.0,0,1,1,68,442,0.65,endTrial,False
9,5f591b941034572e6688181e,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599675284635.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,L,C,6.0,0,2,1,87,529,0.8,endTrial,False
10,5f591c701034572e6688186e,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599675504166.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,L,Pi,7.0,0,2,1,87,616,0.95,endTrial,False
11,5f591d491034572e668818b3,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599675721625.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,C,Pi,8.0,0,2,1,93,709,1.1,endTrial,False
12,5f591e171034572e668818ff,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599675927776.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,Pi,C,9.0,0,3,1,100,809,1.35,endTrial,False
13,5f591edc1034572e6688194f,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599676124181.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,C,L,10.0,0,3,1,100,909,1.6,endTrial,False
14,5f591f741034572e6688199c,pilot4b,2708-886eba61-2274-429a-bd7e-05b4e0a5630d,1599676276450.0,3SNVL38CI8SYELUIONRN8PTK5VBKCO,Pi,L,11.0,0,3,1,100,1009,1.85,endTrial,False
0,5f5913ca1034572e668814f4,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599673290046.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f5914ff1034572e66881560,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599673599274.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,C,Pi,0.0,0,0,0,68,68,0.1,endTrial,False
2,5f59164b1034572e668815f7,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599673931049.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,L,Pi,1.0,0,0,0,37,105,0.1,endTrial,False
3,5f5917db1034572e668816bd,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599674331011.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,L,C,2.0,0,0,0,93,198,0.25,endTrial,False
4,5f59189d1034572e66881712,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599674525781.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,C,L,3.0,0,1,0,100,298,0.5,endTrial,False
5,5f591a391034572e66881799,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599674937015.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,Pi,L,4.0,0,1,0,93,391,0.65,endTrial,False
6,5f591af21034572e668817d3,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599675122460.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,Pi,C,5.0,0,1,0,62,453,0.75,endTrial,False
7,5f591bd31034572e66881840,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599675347324.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,L,Pi,6.0,0,2,0,100,553,1.0,endTrial,False
8,5f591cb81034572e66881880,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599675576004.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,C,Pi,7.0,0,2,0,68,621,1.1,endTrial,False
9,5f591d721034572e668818c2,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599675762457.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,L,C,8.0,0,2,0,100,721,1.35,endTrial,False
10,5f591dd11034572e668818e5,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599675857256.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,Pi,L,9.0,0,3,0,75,796,1.45,endTrial,False
